2851,560,979,1884,3
2852,560,979,2677,3
2861,279,562,3297,21
2862,279,562,4429,14
2871,586,943,2747,21
2881,792,453,113,21
2882,792,453,4227,12
2883,792,453,839,14
2891,625,336,1440,2
2892,625,336,596,17
2893,625,336,3198,1
2901,838,874,4760,24
2902,838,874,3974,2
2903,838,874,2763,12
2911,793,204,3399,24
2912,793,204,714,15
2913,793,204,952,14
2921,111,705,3839,22
2922,111,705,3104,19
2923,111,705,523,22
2931,981,811,3336,1
2932,981,811,477,22
2941,484,110,310,7
2951,73,961,4106,9
2952,73,961,4393,13
2961,757,515,968,7
2962,757,515,626,5
2971,690,148,2713,4
2981,995,194,1281,14
2982,995,194,72,5
2983,995,194,3317,3
2991,662,203,4072,5
3001,206,978,3943,6
3002,206,978,1690,3
3003,206,978,827,7
101001010,588,821,10000,1
101001011,821,622,9900,2
101001020,588,821,10000,1
101001021,821,622,9900,2
101001030,588,821,10000,1
101001031,821,622,9900,2
101001040,588,821,10000,1
101001041,821,622,9900,2
101001050,588,821,10000,1
101001051,821,622,9900,2
101001060,588,821,10000,1
101001061,821,622,9900,2
101001070,588,821,10000,1
101001071,821,622,9900,2
101001080,588,821,10000,1
101001081,821,622,9900,2
101001090,588,821,10000,1
101001091,821,622,9900,2
101001100,588,821,10000,1
101001101,821,622,9900,2
101001110,588,821,10000,1
101001111,821,622,9900,2
102001010,588,914,10000,1
102001011,914,622,9900,2
102001020,588,914,10000,1
102001021,914,622,9900,2
102001030,588,914,10000,1
102001031,914,622,9900,2
102001040,588,914,10000,1
102001041,914,622,9900,2
102001050,588,914,10000,1
102001051,914,622,9900,2
102001060,588,914,10000,1
102001061,914,622,9900,2
102001070,588,914,10000,1
102001071,914,622,9900,2
102001080,588,914,10000,1
102001081,914,622,9900,2
103001010,588,962,10000,1
103001011,962,622,9900,2
103001020,588,962,10000,1
103001021,962,622,9900,2
103001030,588,962,10000,1
103001031,962,622,9900,2
103001040,588,962,10000,1
103001041,962,622,9900,2
103001050,588,962,10000,1
103001051,962,622,9900,2
103001060,588,962,10000,1
103001061,962,622,9900,2
103001070,588,962,10000,1
103001071,962,622,9900,2
103001080,588,962,10000,1
103001081,962,622,9900,2
103001090,588,962,10000,1
103001091,962,622,9900,2
103001100,588,962,10000,1
103001101,962,622,9900,2
103001110,588,962,10000,1
103001111,962,622,9900,2
201001010,228,980,10000,1
201001011,980,418,9900,2
201001020,228,980,10000,1
201001021,980,418,9900,2
201001030,228,980,10000,1
201001031,980,418,9900,2
201001040,228,980,10000,1
201001041,980,418,9900,2
201001050,228,980,10000,1
201001051,980,418,9900,2
201001060,228,980,10000,1
201001061,980,418,9900,2
201001070,228,980,10000,1
201001071,980,418,9900,2
201001080,228,980,10000,1
201001081,980,418,9900,2
201001090,228,980,10000,1
201001091,980,418,9900,2
201001100,228,980,10000,1
201001101,980,418,9900,2
202001010,228,184,10000,1
202001011,184,418,9900,2
202001020,228,184,10000,1
202001021,184,418,9900,2
202001030,228,184,10000,1
202001031,184,418,9900,2
202001040,228,184,10000,1
202001041,184,418,9900,2
202001050,228,184,10000,1
202001051,184,418,9900,2
202001060,228,184,10000,1
202001061,184,418,9900,2
202001070,228,184,10000,1
202001071,184,418,9900,2
202001080,228,184,10000,1
202001081,184,418,9900,2
202001090,228,184,10000,1
202001091,184,418,9900,2
202001100,228,184,10000,1
202001101,184,418,9900,2
203001010,228,583,10000,1
203001011,583,418,9900,2
203001020,228,583,10000,1
203001021,583,418,9900,2
203001030,228,583,10000,1
203001031,583,418,9900,2
203001040,228,583,10000,1
203001041,583,418,9900,2
203001050,228,583,10000,1
203001051,583,418,9900,2
203001060,228,583,10000,1
203001061,583,418,9900,2
203001070,228,583,10000,1
203001071,583,418,9900,2
203001080,228,583,10000,1
203001081,583,418,9900,2
203001090,228,583,10000,1
203001091,583,418,9900,2
203001100,228,583,10000,1
203001101,583,418,9900,2
203001110,228,583,10000,1
203001111,583,418,9900,2
204001010,228,347,10000,1
204001011,347,418,9900,2
204001020,228,347,10000,1
204001021,347,418,9900,2
204001030,228,347,10000,1
204001031,347,418,9900,2
204001040,228,347,10000,1
204001041,347,418,9900,2
204001050,228,347,10000,1
204001051,347,418,9900,2
204001060,228,347,10000,1
204001061,347,418,9900,2
204001070,228,347,10000,1
204001071,347,418,9900,2
204001080,228,347,10000,1
204001081,347,418,9900,2
204001090,228,347,10000,1
204001091,347,418,9900,2
204001100,228,347,10000,1
204001101,347,418,9900,2
204001110,228,347,10000,1
204001111,347,418,9900,2
301001010,859,280,10000,1
301001011,280,601,9900,2
301001020,859,280,10000,1
301001021,280,601,9900,2
301001030,859,280,10000,1
301001031,280,601,9900,2
301001040,859,280,10000,1
301001041,280,601,9900,2
301001050,859,280,10000,1
301001051,280,601,9900,2
301001060,859,280,10000,1
301001061,280,601,9900,2
302001010,859,766,10000,1
302001011,766,601,9900,2
302001020,859,766,10000,1
302001021,766,601,9900,2
302001030,859,766,10000,1
302001031,766,601,9900,2
302001040,859,766,10000,1
302001041,766,601,9900,2
302001050,859,766,10000,1
302001051,766,601,9900,2
302001060,859,766,10000,1
302001061,766,601,9900,2
302001070,859,766,10000,1
302001071,766,601,9900,2
302001080,859,766,10000,1
302001081,766,601,9900,2
302001090,859,766,10000,1
302001091,766,601,9900,2
302001100,859,766,10000,1
302001101,766,601,9900,2
303001010,859,126,10000,1
303001011,126,601,9900,2
303001020,859,126,10000,1
303001021,126,601,9900,2
303001030,859,126,10000,1
303001031,126,601,9900,2
303001040,859,126,10000,1
303001041,126,601,9900,2
303001050,859,126,10000,1
303001051,126,601,9900,2
303001060,859,126,10000,1
303001061,126,601,9900,2
303001070,859,126,10000,1
303001071,126,601,9900,2
303001080,859,126,10000,1
303001081,126,601,9900,2
303001090,859,126,10000,1
303001091,126,601,9900,2
303001100,859,126,10000,1
303001101,126,601,9900,2
304001010,859,815,10000,1
304001011,815,601,9900,2
304001020,859,815,10000,1
304001021,815,601,9900,2
304001030,859,815,10000,1
304001031,815,601,9900,2
304001040,859,815,10000,1
304001041,815,601,9900,2
304001050,859,815,10000,1
304001051,815,601,9900,2
304001060,859,815,10000,1
304001061,815,601,9900,2
304001070,859,815,10000,1
304001071,815,601,9900,2
304001080,859,815,10000,1
304001081,815,601,9900,2
304001090,859,815,10000,1
304001091,815,601,9900,2
304001100,859,815,10000,1
304001101,815,601,9900,2
304001110,859,815,10000,1
304001111,815,601,9900,2
401001010,673,555,10000,1
401001011,555,758,9900,2
401001020,673,555,10000,1
401001021,555,758,9900,2
401001030,673,555,10000,1
401001031,555,758,9900,2
401001040,673,555,10000,1
401001041,555,758,9900,2
401001050,673,555,10000,1
401001051,555,758,9900,2
401001060,673,555,10000,1
401001061,555,758,9900,2
401001070,673,555,10000,1
401001071,555,758,9900,2
402001010,673,333,10000,1
402001011,333,758,9900,2
402001020,673,333,10000,1
402001021,333,758,9900,2
402001030,673,333,10000,1
402001031,333,758,9900,2
402001040,673,333,10000,1
402001041,333,758,9900,2
402001050,673,333,10000,1
402001051,333,758,9900,2
402001060,673,333,10000,1
402001061,333,758,9900,2
402001070,673,333,10000,1
402001071,333,758,9900,2
402001080,673,333,10000,1
402001081,333,758,9900,2
402001090,673,333,10000,1
402001091,333,758,9900,2
402001100,673,333,10000,1
402001101,333,758,9900,2
402001110,673,333,10000,1
402001111,333,758,9900,2
402001120,673,333,10000,1
402001121,333,758,9900,2
403001010,673,620,10000,1
403001011,620,758,9900,2
403001020,673,620,10000,1
403001021,620,758,9900,2
403001030,673,620,10000,1
403001031,620,758,9900,2
403001040,673,620,10000,1
403001041,620,758,9900,2
403001050,673,620,10000,1
403001051,620,758,9900,2
403001060,673,620,10000,1
403001061,620,758,9900,2
403001070,673,620,10000,1
403001071,620,758,9900,2
403001080,673,620,10000,1
403001081,620,758,9900,2
403001090,673,620,10000,1
403001091,620,758,9900,2
403001100,673,620,10000,1
403001101,620,758,9900,2
403001110,673,620,10000,1
403001111,620,758,9900,2
404001010,673,32,10000,1
404001011,32,758,9900,2
404001020,673,32,10000,1
404001021,32,758,9900,2
404001030,673,32,10000,1
404001031,32,758,9900,2
404001040,673,32,10000,1
404001041,32,758,9900,2
404001050,673,32,10000,1
404001051,32,758,9900,2
404001060,673,32,10000,1
404001061,32,758,9900,2
404001070,673,32,10000,1
404001071,32,758,9900,2
404001080,673,32,10000,1
404001081,32,758,9900,2
404001090,673,32,10000,1
404001091,32,758,9900,2
405001010,673,77,10000,1
405001011,77,758,9900,2
405001020,673,77,10000,1
405001021,77,758,9900,2
405001030,673,77,10000,1
405001031,77,758,9900,2
405001040,673,77,10000,1
405001041,77,758,9900,2
405001050,673,77,10000,1
405001051,77,758,9900,2
405001060,673,77,10000,1
405001061,77,758,9900,2
405001070,673,77,10000,1
405001071,77,758,9900,2
405001080,673,77,10000,1
405001081,77,758,9900,2
405001090,673,77,10000,1
405001091,77,758,9900,2
405001100,673,77,10000,1
405001101,77,758,9900,2
405001110,673,77,10000,1
405001111,77,758,9900,2
405001120,673,77,10000,1
405001121,77,758,9900,2
501001010,90,37,10000,1
501001011,37,167,9900,2
501001020,90,37,10000,1
501001021,37,167,9900,2
501001030,90,37,10000,1
501001031,37,167,9900,2
501001040,90,37,10000,1
501001041,37,167,9900,2
501001050,90,37,10000,1
501001051,37,167,9900,2
501001060,90,37,10000,1
501001061,37,167,9900,2
501001070,90,37,10000,1
501001071,37,167,9900,2
501001080,90,37,10000,1
501001081,37,167,9900,2
501001090,90,37,10000,1
501001091,37,167,9900,2
502001010,90,216,10000,1
502001011,216,167,9900,2
502001020,90,216,10000,1
502001021,216,167,9900,2
502001030,90,216,10000,1
502001031,216,167,9900,2
502001040,90,216,10000,1
502001041,216,167,9900,2
502001050,90,216,10000,1
502001051,216,167,9900,2
502001060,90,216,10000,1
502001061,216,167,9900,2
502001070,90,216,10000,1
502001071,216,167,9900,2
502001080,90,216,10000,1
502001081,216,167,9900,2
502001090,90,216,10000,1
502001091,216,167,9900,2
503001010,90,668,10000,1
503001011,668,167,9900,2
503001020,90,668,10000,1
503001021,668,167,9900,2
503001030,90,668,10000,1
503001031,668,167,9900,2
503001040,90,668,10000,1
503001041,668,167,9900,2
503001050,90,668,10000,1
503001051,668,167,9900,2
503001060,90,668,10000,1
503001061,668,167,9900,2
503001070,90,668,10000,1
503001071,668,167,9900,2
503001080,90,668,10000,1
503001081,668,167,9900,2
503001090,90,668,10000,1
503001091,668,167,9900,2
503001100,90,668,10000,1
503001101,668,167,9900,2
503001110,90,668,10000,1
503001111,668,167,9900,2
601001010,775,832,10000,1
601001011,832,754,9900,2
601001020,775,832,10000,1
601001021,832,754,9900,2
601001030,775,832,10000,1
601001031,832,754,9900,2
601001040,775,832,10000,1
601001041,832,754,9900,2
601001050,775,832,10000,1
601001051,832,754,9900,2
601001060,775,832,10000,1
601001061,832,754,9900,2
601001070,775,832,10000,1
601001071,832,754,9900,2
601001080,775,832,10000,1
601001081,832,754,9900,2
602001010,775,191,10000,1
602001011,191,754,9900,2
602001020,775,191,10000,1
602001021,191,754,9900,2
602001030,775,191,10000,1
602001031,191,754,9900,2
602001040,775,191,10000,1
602001041,191,754,9900,2
602001050,775,191,10000,1
602001051,191,754,9900,2
602001060,775,191,10000,1
602001061,191,754,9900,2
602001070,775,191,10000,1
602001071,191,754,9900,2
602001080,775,191,10000,1
602001081,191,754,9900,2
602001090,775,191,10000,1
602001091,191,754,9900,2
603001010,775,71,10000,1
603001011,71,754,9900,2
603001020,775,71,10000,1
603001021,71,754,9900,2
603001030,775,71,10000,1
603001031,71,754,9900,2
603001040,775,71,10000,1
603001041,71,754,9900,2
603001050,775,71,10000,1
603001051,71,754,9900,2
603001060,775,71,10000,1
603001061,71,754,9900,2
603001070,775,71,10000,1
603001071,71,754,9900,2
603001080,775,71,10000,1
603001081,71,754,9900,2
603001090,775,71,10000,1
603001091,71,754,9900,2
701001010,312,677,10000,1
701001011,677,643,9900,2
701001020,312,677,10000,1
701001021,677,643,9900,2
701001030,312,677,10000,1
701001031,677,643,9900,2
701001040,312,677,10000,1
701001041,677,643,9900,2
701001050,312,677,10000,1
701001051,677,643,9900,2
701001060,312,677,10000,1
701001061,677,643,9900,2
701001070,312,677,10000,1
701001071,677,643,9900,2
701001080,312,677,10000,1
701001081,677,643,9900,2
701001090,312,677,10000,1
701001091,677,643,9900,2
701001100,312,677,10000,1
701001101,677,643,9900,2
701001110,312,677,10000,1
701001111,677,643,9900,2
702001010,312,538,10000,1
702001011,538,643,9900,2
702001020,312,538,10000,1
702001021,538,643,9900,2
702001030,312,538,10000,1
702001031,538,643,9900,2
702001040,312,538,10000,1
702001041,538,643,9900,2
702001050,312,538,10000,1
702001051,538,643,9900,2
702001060,312,538,10000,1
702001061,538,643,9900,2
702001070,312,538,10000,1
702001071,538,643,9900,2
801001010,510,200,10000,1
801001011,200,884,9900,2
801001020,510,200,10000,1
801001021,200,884,9900,2
801001030,510,200,10000,1
801001031,200,884,9900,2
801001040,510,200,10000,1
801001041,200,884,9900,2
801001050,510,200,10000,1
801001051,200,884,9900,2
801001060,510,200,10000,1
801001061,200,884,9900,2
901001010,992,320,10000,1
901001011,320,269,9900,2
901001020,992,320,10000,1
901001021,320,269,9900,2
901001030,992,320,10000,1
901001031,320,269,9900,2
901001040,992,320,10000,1
901001041,320,269,9900,2
901001050,992,320,10000,1
901001051,320,269,9900,2
901001060,992,320,10000,1
901001061,320,269,9900,2
901001070,992,320,10000,1
901001071,320,269,9900,2
901001080,992,320,10000,1
901001081,320,269,9900,2
901001090,992,320,10000,1
901001091,320,269,9900,2
901001100,992,320,10000,1
901001101,320,269,9900,2
901001110,992,320,10000,1
901001111,320,269,9900,2
902001010,992,913,10000,1
902001011,913,269,9900,2
902001020,992,913,10000,1
902001021,913,269,9900,2
902001030,992,913,10000,1
902001031,913,269,9900,2
902001040,992,913,10000,1
902001041,913,269,9900,2
902001050,992,913,10000,1
902001051,913,269,9900,2
902001060,992,913,10000,1
902001061,913,269,9900,2
902001070,992,913,10000,1
902001071,913,269,9900,2
902001080,992,913,10000,1
902001081,913,269,9900,2
902001090,992,913,10000,1
902001091,913,269,9900,2
902001100,992,913,10000,1
902001101,913,269,9900,2
902001110,992,913,10000,1
902001111,913,269,9900,2
902001120,992,913,10000,1
902001121,913,269,9900,2
1001001010,641,436,10000,1
1001001011,436,679,9900,2
1001001020,641,436,10000,1
1001001021,436,679,9900,2
1001001030,641,436,10000,1
1001001031,436,679,9900,2
1001001040,641,436,10000,1
1001001041,436,679,9900,2
1001001050,641,436,10000,1
1001001051,436,679,9900,2
1001001060,641,436,10000,1
1001001061,436,679,9900,2
1001001070,641,436,10000,1
1001001071,436,679,9900,2
1001001080,641,436,10000,1
1001001081,436,679,9900,2
1002001010,641,138,10000,1
1002001011,138,679,9900,2
1002001020,641,138,10000,1
1002001021,138,679,9900,2
1002001030,641,138,10000,1
1002001031,138,679,9900,2
1002001040,641,138,10000,1
1002001041,138,679,9900,2
1002001050,641,138,10000,1
1002001051,138,679,9900,2
1002001060,641,138,10000,1
1002001061,138,679,9900,2
1002001070,641,138,10000,1
1002001071,138,679,9900,2
1002001080,641,138,10000,1
1002001081,138,679,9900,2
1002001090,641,138,10000,1
1002001091,138,679,9900,2
1002001100,641,138,10000,1
1002001101,138,679,9900,2
